sys_title,sys_description,sys_content_plaintext,source,target
"instal enabl php ftp support linux apach server","","php code function ftp connect throw error ftp enabl php.tell enabl instal ftp rhel apach server php version.server product concern reinstal php go disturb current environ.","stackoverflow_question","rhel"
"unabl uninstal svn fedora","","svn version svn version compil unknown linux gnu copyright apach softwar foundat.softwar consist contribut peopl notic file inform.subvers open sourc softwar http subvers apach org follow repositori access modul avail svn modul access repositori svn network protocol.handl svn scheme local modul access repositori local disk.handl file scheme sudo yum remov subvers load plugin langpack match argument subvers packag mark remov strang svn instal yum uninstal.","stackoverflow_question","rhel"
"redirect stdout stderr differ file sandbox linux","","test cpp run sandbox rhel test cpp content includ int main void int return compil gcc test cpp produc run print float point except consol thought redirect stderr file expect error print file.case continu print consol.googl reveal except program termin immedi captur stderr bash redirect.run err bingo error print err file.main game start want run sandbox run sandbox err print err file consol.captur stdout stderr situat.","stackoverflow_question","rhel"
"rhel sudo script","","script try chang user root boot.local chang script dir execut.work tri execut sudo newus myscript error messag sorri tty run sudo went look sudoer file set requiretti turn.tri altern gksudo appar rhel support basic sudo.know script work execut termin try execut boot script.","stackoverflow_question","rhel"
"instal run rhel base lxc ceno","","plai lxc past dai wonder possibl work","stackoverflow_question","rhel"
"instal zmq modul redhat linux rhel bit machin","","try instal zmq modul linux machin step follow sure follow packag instal sudo apt instal binutil libtool autoconf automak latest posix tarbal http zeromq org intro softwar untar run configur configur run sudo instal npm instal zmq npm updat list packag json sudo ldconfig error connot open share object file ran step got error error libzmq open share object file file directori modul load modul function modul load modul modul requir modul requir modul object var mlideploy mli zeromq node modul zmq lib index modul compil modul object modul extens modul modul load modul function modul load modul modul requir modul stuck help help","stackoverflow_question","rhel"
"write spec file rpm file cwd instal","","distribut rhel rpm window server.inform configur file address server bundl tgz rpm.specif place want configur file.problem have current work directori spec script execut.ideal person untar tgz run rpm config file right.idea context get switch root.wai know rpm get instal spec script.thought comment joke try.","stackoverflow_question","rhel"
"rhel bit instal packag specif version php","","actual rhel instal nativ php.try yum instal php pdo mysql goe conflict nativ php try instal version.php ini result php ini data php param php ini try instal php pdo mysql tri instal instead.thank help.","stackoverflow_question","rhel"
"cloudstack unabl delet secondari storag","","work model cloudstack framework analys feasibl cloudstack organ product.try delet secondari storag cloudstack fail error delet imag store activ templat backup.later went blog internet modif mysql databas tabl templat host ref templat take prior backup databas.default databas backup import instal cloudstack help restor modifi databas.mean lead restor initi configur.possibl solut initi state.suggest new.thank advanc.","stackoverflow_question","rhel"
"gfortran understand style comment","","try compil wrf packag written fortran.file packag preambl style comment.unfortun compil receiv error frequent copyright free softwar foundat error invalid charact dyn modul big step util believ gfortran version simpli understand type comment fail.odd download compil yum instal red hat.enlighten.","stackoverflow_question","rhel"
"window applic screen mode rhel","","have applic displai screen mode rhel machin try invok kmagnifi applic goe background.happen user applic possibl wai fix posit second applic.","stackoverflow_question","rhel"
"creat roc curv proc packag","","problem creat roc curv proc packag.problem detail http superus com question instal proc rhel rcpp issu hand.thank.","stackoverflow_question","rhel"
"offici wai instal haskel platform sourc red hat","","try instal haskel platform sourc red hat enterpris linux.function instal haskel platform ghc year ago plu recent instal haskel platform ghc justhub built ghc sourc keep come seven failur test suit.idea test failur innocu.test failur relev question signific later unpack sourc tarbal read readm.sai wai build iter haskel shell script invok platform path ghc bindist tarbal ghc binari distribut tarbal.far abl tell binari distribut tarbal ghc version red hat enterpris linux.built ghc.tell platform underneath tarbal us path.altern pack exist instal ghc platform accept.built ghc cabal command cabal command platform fall path configur instal version.differ recogn cabal sandbox.result complaint run hptool cabal instal depend repeatedli.platform get past point.run command platform hand hptool cabal build error cabal run configur command.configur command avail hptool directori.stuck.build haskel platform rhel.","stackoverflow_question","rhel"
"linux handl dst daylight save time","","linux handl daylight save time dst swich happen instantli like clock swich instantli clock.chang slowli ask becous larg date base server swich happen instantli hour entry data base owerwritten solv problem.","stackoverflow_question","rhel"
"quot overcommit memori work quot error","","figur answer problem overcommit memori work sysctl overcommit memori overcommit ratio set overcommit rhel small amazon instanc finish build compil call right.sysadmin run instal build run oom linux swap.goe fast ram fill unload silli megabyt swap di.monitor swap mem watch free instantli swap want finish build swap.proce.work.server ram swap partit ssd.","stackoverflow_question","rhel"
"instal collect softwar packag linux","","collect librari imag iso instead go like packag instal command.imag instal mount command support librari yum.better wai write script.look similar rpm instal local remot.thank.","stackoverflow_question","rhel"
"dont want us plain text password yum conf","","come hide proxi rhel machin lot proxi authent error face.cntlm cntlm conf us proxi yum instal packag consid yum conf.problem us plain text password want avoid.option encrypt proxi pass provid yum conf.sampl yum conf file proxi http myproxi proxi usernam myusernam proxi password plain text password file want encrypt password instead plain text.thank.","stackoverflow_question","rhel"
"red hat linux enterpris remov java","","need uninstal java jdk rhel instal version jre linux rpm.fir thing current java version instal java version command output java version.tri check preview version java command rpm jdk output packag jdk instal instal packag jre linux rpm usr java directori java packag.output command usr java default jdk jre jre linux rpm latest.run command altern config java output usr java latest bin java new rhel need help understand situat.conclud need help remov preview jdk instal jre.thank advanc help.best regard claudio.","stackoverflow_question","rhel"
"list address access remot machin ssh","","log file util displai list address time stamp tri access server ssh.log file resid server.came post http serverfault com question know access window.look equival linux specif rhel.look forward feedback suggest.thank.","stackoverflow_question","rhel"
"error displai specifi","","try open firefox browser redhat server firefox command follow error messag.firefox error displai specifi fix error.","stackoverflow_question","rhel"
"instal imagemagick header file specif version","","rhel instal imagemagick sourc follow yum instal libpng libpng devel curl http www imagemagick org download releas imagemagick tar tar xvzf imagemagick tar imagemagick configur prefix usr local instal need instal header file.yum latest repositori instal version conflict.","stackoverflow_question","rhel"
"rhel releas tikanga total option","","rhel redhat enterpris linux santiago server.server help list option avail.interest option total older version rhel.total option.question command like total grep total awk print print print print give output total size disk remain total usag command work fine rhel.fail rhel total option command.run command rhel error unrecogn option total try help inform.command output follow wai total disk space space remain disk space usag.","stackoverflow_question","rhel"
"python error build sourc gcc orig directori quot file directori","","provis bare bone rhel work java gcc instal.follow guid instal python rhem successfulli.new get error gcc pthread fno strict alias dndebug fwrapv wall wstrict prototyp.iinclud includ dpy build core dsvnversion echo unvers directori dhgversion dhgtag dhgbranch modul getbuildinfo modul getbuildinfo gcc orig directori file directori warn miss termin charact modul getbuildinfo function svnversion  modul getbuildinfo error miss termin charact modul getbuildinfo error expect express token modul getbuildinfo error tri suggest unrel bug report svnversion unvers directori configur receiv error.saw question super user suggest check output svnversion command modul directori svn svnversion machin.suggest edit function svnversion modul getbuildinfo receiv error.idea.","stackoverflow_question","rhel"
"unabl run quot mvn verifi clean offlin quot fresh maven instal","","work linux rhel box connect internet.current apach maven bin tar maven apach download page.run mvn verifi clean offlin termin follow error info scan project.info info info build abc snapshot info warn pom org apach maven plugin maven clean plugin jar miss depend inform avail info info build failur info info.info error plugin org apach maven plugin maven clean plugin depend resolv artifact org apach maven plugin maven clean plugin jar help error error.error remov extran info.want add flag ask post result.think us follow instruct download page configur box unix base oper system convert eclips rcp applic maven project creat pom xml.data git repo abc repo cem abc snapshot pom rdc utf abc true offlin true central abc repo default file data git repo abc repo cem abc fals central abc repo default file data git repo abc repo cem abc true fals src src org eclips tycho target platform configur tycho version.","stackoverflow_question","rhel"
"tsta file jfilechoos","","invers question open xml file jfilechoos like open jfilechoos show file start exampl tsta.care rest file.","stackoverflow_question","rhel"
"rhel permiss deni error run ckan apach wsgi","","redhat try run web app ckan apach wsgi.successfulli instal configur applic time hit url intern server error.stacktrac.help clue.sat jan error mod wsgi pid target wsgi script usr ckanenv src ckan apach wsgi load python modul.sat jan error mod wsgi pid except occur process wsgi script usr ckanenv src ckan apach wsgi.sat jan error traceback recent sat jan error file usr ckanenv src ckan apach wsgi line sat jan error applic loadapp config config filepath sat jan error file usr ckanenv lib python site packag past deploi loadwsgi line loadapp sat jan error return loadobj app uri sat jan error file usr ckanenv lib python site packag past deploi loadwsgi line loadobj sat jan error return context creat sat jan error file usr ckanenv lib python site packag past deploi loadwsgi line creat sat jan error return self object type invok self sat jan error file usr ckanenv lib python site packag past deploi loadwsgi line invok sat jan error return fix context object context global conf context local conf sat jan error file usr ckanenv lib python site packag past deploi util line fix sat jan error val callabl arg sat jan error file usr ckanenv src ckan ckan config middlewar line app sat jan error parser pars open app conf config file sat jan error file usr ckanenv lib python site packag repoz config line pars sat jan error obj self makeplugin iplugin option sat jan error file usr ckanenv lib python site packag repoz config line makeplugin sat jan error obj obj option sat jan error file usr ckanenv lib python site packag repoz plugin openid init line identif plugin sat jan error sreg option sreg option sat jan error file usr ckanenv lib python site packag repoz plugin openid identif line init sat jan error self store filestor fileopenidstor store file path sat jan error file usr ckanenv lib python site packag openid store filestor line init sat jan error self setup sat jan error file usr ckanenv lib python site packag openid store filestor line setup sat jan error ensuredir self nonc dir sat jan error file usr ckanenv lib python site packag openid store filestor line ensuredir sat jan error makedir dir sat jan error file usr ckanenv lib python line makedir sat jan error mkdir mode sat jan error oserror errno permiss deni tmp sstore nonc.","stackoverflow_question","rhel"
"geometri valu import raster postgi rasterpgsql","","softwar.rhel postgresql postgi geo gdal try postgi databas setup have issu get raster import geometri valu.databas postgi adminpack extens enabl.issu follow import raster raster tif databas testdb superus role benh.rasterpgsql raster tif public raster raster sql psql testdb benh raster sql.successfulli creat tabl epsg valu verifi gdalinfo qgi geoserv recogn tabl raster.issu.gdalinfo host localhost port dbname testdb user benh schema public tabl raster.return.subdataset host localhost port dbname testdb user benh schema public tabl raster column rast rid subdataset desc postgi raster public raster rast rid subdataset host localhost port dbname testdb user benh schema public tabl raster column rast rid subdataset desc postgi raster public raster rast rid corner coordin upper left lower left upper right lower right center.explain qgi geoserv have troubl.somebodi offer suggest.complet uninstal reinstal postgresql postgi gdal success.shallow bag trick tip great.thank.","stackoverflow_question","rhel"
"specifi non deliveri report sent mail mail queue","","background run exim rhel.sent messag current resid exim mail queue continu dai.believ non deliveri report sent hour tell mail sent.ask exim send non deliveri report hour instead hour.hour period like receiv non deliveri report exim server tell mail undeliv.possibl.link inform surround topic appreci.","stackoverflow_question","rhel"
"chang owner group softlink file","","check file own user defin configur local awk print xarg xdev nouser result lrwxrwxrwx user feb app omni stream lib libstream lib libstream actual file owner group app omni stream lib libstream root root jan app omni stream lib libstream want chang owner group link root.work local awk print xarg xdev nouser xarg chown root root miss.","stackoverflow_question","rhel"
"html css desktop applic runtim rhel","","softwar user interfac built node webkit work great platform.redhat linux chromium support node requir hacki method shouldn allow autom compani node.rhel lock glibc version gtk version.basic like avoid have build entir new differ languag html css rhel user.desktop runtim node webkit rhel us base end softwar.","stackoverflow_question","rhel"
"rpm packag creation scriptlet order upgrad","","try creat packag instal uninstal script previou new packag call specif order.accord http fedoraproject org wiki packag scriptletsnippet rpm scriptlet recip upgrad instal packag pre post instal script new packag run pre post uninstal old packag.mean time packag instal.possibl.new packag instal chroot.relev.start servic end instal.add servic start xxx post instal scriplet upgrad pre uninstal run stop servic.","stackoverflow_question","rhel"
"thread hang ldap transact","","face issu product server.linux base server connect extern ldap server.problem time try queri ldap server linux server hang gui page.thread dump time problem.thread dump java hotspot client mix mode attach listen daemon prio tid xacc nid wait condit xace java lang thread state runnabl thread daemon prio tid xae nid xfbd runnabl xaf java lang thread state runnabl java net socketinputstream socketread nativ method java net socketinputstream read socketinputstream java java bufferedinputstream bufferedinputstream java java bufferedinputstream read bufferedinputstream java java bufferedinputstream read bufferedinputstream java lock java bufferedinputstream com sun jndi ldap connect run connect java java lang thread run thread java thread daemon prio tid xafc nid xfa runnabl xae xaeff java lang thread state runnabl java net socketinputstream socketread nativ method java net socketinputstream read socketinputstream java java bufferedinputstream bufferedinputstream java java bufferedinputstream read bufferedinputstream java java bufferedinputstream read bufferedinputstream java lock java bufferedinputstream com sun jndi ldap connect run connect java java lang thread run thread java thread daemon prio tid xabe nid xff runnabl xae xaee java lang thread state runnabl java net socketinputstream socketread nativ method java net socketinputstream read socketinputstream java java bufferedinputstream bufferedinputstream java java bufferedinputstream read bufferedinputstream java java bufferedinputstream read bufferedinputstream java lock java bufferedinputstream com sun jndi ldap connect run connect java java lang thread run thread java thread daemon prio tid xaf nid xfd runnabl xac xacef java lang thread state runnabl java net socketinputstream socketread nativ method java net socketinputstream read socketinputstream java java bufferedinputstream bufferedinputstream java java bufferedinputstream read bufferedinputstream java java bufferedinputstream read bufferedinputstream java lock java bufferedinputstream com sun jndi ldap connect run connect java java lang thread run thread java suggest root caus issu.resolv issu.","stackoverflow_question","rhel"
"prevent rpmbuild read rpmmacro","","wai prevent rpmbuild command read rpmmacro file.want add rpmbuild target want consist build user account regardless option somebodi person set rpmmacro file home directori.actual bad idea.","stackoverflow_question","rhel"
"applic restart need patch databas server","","instal applic server databas.plan patch server tell need stop start applic activ go stop.thank advanc.","stackoverflow_question","rhel"
"kerbero authent setup postgresql redhat environ","","backend run postgresql redhat environ need implement kerbero authent configur chang requir perform.exampl googl.login googl com access googl googl drive googl app.provid password.","stackoverflow_question","rhel"
"connect pypi python org time","","manag rhel server python instal applic.chef resourc execut chef client.execut usr local bin python node base dir pip error chef client log.error execut usr local bin python opt mount pip python app default line error mixlib shellout shellcommandfail expect process exit receiv begin output usr local bin python opt mount pip stdout retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip retri retri total connect read redirect connect broken connecttimeouterror connect pypi python org time.connect timeout simpl pip download satisfi requir pip usr local lib python site packag collect pip distribut pip usr local lib python site packag stderr end output usr local bin python opt mount pip look python issu.notic version python.think come rhel instal.python python instal chef ark python url http www python org ftp python python tgz path opt mount owner python action end execut node base dir python configur altinstal file exist usr local bin python end thing observ opt mount python own root python user.idea error messag.","stackoverflow_question","rhel"
"rhel java take long start","","instal rhel face perform issu java.time java version java version openjdk runtim environ icedtea rhel openjdk bit server build mix mode real user sy.","stackoverflow_question","rhel"
"instal issu libquadmath","","encount issu run.instal bin exec error load share librari libquadmath open share object file file directori anybodi help main packag requir instal cover libquadmath packag.","stackoverflow_question","rhel"
"updat packag polici rhel","","know frequent rhel epel packag updat.wai track order timelin.mainli interest docker packag moment epel packag set docker.docker releas epel packag version http fedoraproject org pub epel repoview docker html thank.","stackoverflow_question","rhel"
"open displai run app user","","current xrdp connect rhel endpoint root user.app work fine direct properli right displai.switch user user try open app xterm unabl open displai.believ problem xauth magic cooki displai environ variabl set correctli allow connect xhost xrdp.help appreci.","stackoverflow_question","rhel"
"issu perl path upgrad build time","","try migrat perl perl.basic rhel rhel instal document provid perl time configur perl us dotherlibdir add addit directori path variabl.time build perl option includ directori perl.exampl actual perl list usr local lib perl usr local share perl usr lib perl vendor perl usr share perl vendor perl usr lib perl usr share perl.expect perl list usr local lib perl usr local share perl usr lib perl vendor perl usr share perl vendor perl usr lib perl usr share perl usr lib perl site perl.configur option dotherlibdir usr lib perl site perl.have option configur build complet successfulli instal rpm creat build check output perl ad path visibl variabl dotherlibdir usr lib perl site perl visibl configur output.anybodi help.","stackoverflow_question","rhel"
"rhel codecept invalid mit magic cooki keyerror open displai","","try run codecept accept test linux server selenium.enter command codecept run accept flag env firefox linux codecept start paus bit firefox throw error invalid mit magic cooki keyerror open displai read xauth stuff tri delet creat xauthor export displai error.thing note rhel firefox older version work selenium hunch actual problem gener config.look suggest appreci.","stackoverflow_question","rhel"
"fail connect connect refus","","get error fail connect connect refus nodetool statu rhel machin.work fine yesterdai todai suddenli start give error.chang configur file.dse instal properli configur run fine till yesterdai past month.cassandra yaml cluster seed rpc address rpc port listen address configur correctli.set djava rmi server hostnam cassandra env.work.abl connect cqlsh solr access.allow port secur group machin check port problem.help appreci.","stackoverflow_question","rhel"
"instal enabl php ftp support linux apach server","","php code function ftp connect throw error ftp enabl php.tell enabl instal ftp rhel apach server php version.server product concern reinstal php go disturb current environ.","stackoverflow_question","rhel"
"unabl uninstal svn fedora","","svn version svn version compil unknown linux gnu copyright apach softwar foundat.softwar consist contribut peopl notic file inform.subvers open sourc softwar http subvers apach org follow repositori access modul avail svn modul access repositori svn network protocol.handl svn scheme local modul access repositori local disk.handl file scheme sudo yum remov subvers load plugin langpack match argument subvers packag mark remov strang svn instal yum uninstal.","stackoverflow_question","rhel"
"redirect stdout stderr differ file sandbox linux","","test cpp run sandbox rhel test cpp content includ int main void int return compil gcc test cpp produc run print float point except consol thought redirect stderr file expect error print file.case continu print consol.googl reveal except program termin immedi captur stderr bash redirect.run err bingo error print err file.main game start want run sandbox run sandbox err print err file consol.captur stdout stderr situat.","stackoverflow_question","rhel"
"rhel sudo script","","script try chang user root boot.local chang script dir execut.work tri execut sudo newus myscript error messag sorri tty run sudo went look sudoer file set requiretti turn.tri altern gksudo appar rhel support basic sudo.know script work execut termin try execut boot script.","stackoverflow_question","rhel"
"instal run rhel base lxc ceno","","plai lxc past dai wonder possibl work","stackoverflow_question","rhel"
"instal zmq modul redhat linux rhel bit machin","","try instal zmq modul linux machin step follow sure follow packag instal sudo apt instal binutil libtool autoconf automak latest posix tarbal http zeromq org intro softwar untar run configur configur run sudo instal npm instal zmq npm updat list packag json sudo ldconfig error connot open share object file ran step got error error libzmq open share object file file directori modul load modul function modul load modul modul requir modul requir modul object var mlideploy mli zeromq node modul zmq lib index modul compil modul object modul extens modul modul load modul function modul load modul modul requir modul stuck help help","stackoverflow_question","rhel"
"write spec file rpm file cwd instal","","distribut rhel rpm window server.inform configur file address server bundl tgz rpm.specif place want configur file.problem have current work directori spec script execut.ideal person untar tgz run rpm config file right.idea context get switch root.wai know rpm get instal spec script.thought comment joke try.","stackoverflow_question","rhel"
"rhel bit instal packag specif version php","","actual rhel instal nativ php.try yum instal php pdo mysql goe conflict nativ php try instal version.php ini result php ini data php param php ini try instal php pdo mysql tri instal instead.thank help.","stackoverflow_question","rhel"
"cloudstack unabl delet secondari storag","","work model cloudstack framework analys feasibl cloudstack organ product.try delet secondari storag cloudstack fail error delet imag store activ templat backup.later went blog internet modif mysql databas tabl templat host ref templat take prior backup databas.default databas backup import instal cloudstack help restor modifi databas.mean lead restor initi configur.possibl solut initi state.suggest new.thank advanc.","stackoverflow_question","rhel"
"cloudstack kvm snapshot stuck creat statu forev","","work cloudstack infrastructur servic build organ framework.purpos rhel kernel version cloudstack kvm version.work long figur mention issu unfortun.issu snapshot get stuck state creat forev.impact couldn snapshot consequ instanc cloudstack start stop.trace manag server log think reason.root path eccb cbedba size type root storagepooltyp networkfilesystem storagepooluuid caf deviceid data path ddef size type datadisk storagepooltyp networkfilesystem storagepooluuid caf deviceid target snapshotnam type disk current fals descript new vmname guestostyp red hat enterpris linux bit wait debug agent transport request agentmanag handler null seq process an mgmtid ver flag com cloud agent api unsupportedansw result fals detail unsupport command issu com cloud agent api createvmsnapshotcommand.sure got right type server wait debug agent transport request job executor job ebced afc seq receiv an mgmtid ver flag unsupportedansw warn agent manag agentmanagerimpl job executor job ebced afc unsupport command unsupport command issu com cloud agent api createvmsnapshotcommand.sure got right type server.error snapshot vmsnapshotmanagerimpl job executor job ebced afc creat snapshot fail com cloud agent api unsupportedansw cast com cloud agent api createvmsnapshotansw debug cloud api apiservlet catalina exec null start command listostyp respons json sessionkei bpmluiokmybkrowtdipgb debug cloud api apiservlet catalina exec null start command listtag respons json sessionkei bpmluiokmybkrowtdipgb resourceid cae aab cef resourcetyp uservm listal true debug cloud api apiservlet catalina exec null end command listtag respons json sessionkei bpmluiokmybkrowtdipgb resourceid cae aab cef resourcetyp uservm listal true debug cloud api apiservlet catalina exec null end command listostyp respons json sessionkei bpmluiokmybkrowtdipgb error cloud async asyncjobmanagerimpl job executor job ebced afc unexpect except execut org apach cloudstack api command user vmsnapshot createvmsnapshotcmd com cloud util except cloudruntimeexcept com cloud agent api unsupportedansw cast com cloud agent api createvmsnapshotansw com cloud snapshot vmsnapshotmanagerimpl createvmsnapshotintern vmsnapshotmanagerimpl java com cloud snapshot vmsnapshotmanagerimpl creatvmsnapshot vmsnapshotmanagerimpl java com cloud util compon componentinstantiationpostprocessor interceptordispatch intercept componentinstantiationpostprocessor java org apach cloudstack api command user vmsnapshot createvmsnapshotcmd execut createvmsnapshotcmd java com cloud api apidispatch dispatch apidispatch java com cloud async asyncjobmanagerimpl run asyncjobmanagerimpl java java util concurr executor runnableadapt executor java java util concurr futuretask sync innerrun futuretask java java util concurr futuretask run futuretask java java util concurr threadpoolexecutor runwork threadpoolexecutor java java util concurr threadpoolexecutor worker run threadpoolexecutor java java lang thread run thread java debug cloud async asyncjobmanagerimpl job executor job ebced afc complet async job ebced afc jobstatu resultcod result error code error text com cloud agent api unsupportedansw cast com cloud agent api createvmsnapshotansw debug storag secondari secondarystoragemanagerimpl secstorag null zone readi launch secondari storag debug cloud consoleproxi consoleproxymanagerimpl consoleproxi null zone readi launch consol proxi debug agent manag agentmanagerimpl agentmanag handler null seqa process seq cmd mgmtid ver flag com cloud agent api consoleproxyloadreportcommand proxyvmid loadinfo connect wait debug agent manag agentmanagerimpl agentmanag handler null seqa send seq an mgmtid ver flag com cloud agent api agentcontrolansw result true wait debug network router virtualnetworkappliancemanagerimpl routerstatusmonitor null router updat statu.debug network router virtualnetworkappliancemanagerimpl routerstatusmonitor null network updat rvr statu.debug agent manag agentmanagerimpl agentmanag handler null ping debug agent manag agentmanagerimpl agentmanag handler null ping debug agent manag agentmanagerimpl agentmanag handler null ping debug agent manag agentmanagerimpl agentmanag handler null seqa process seq cmd mgmtid ver flag com cloud agent api consoleproxyloadreportcommand proxyvmid loadinfo connect wait debug agent manag agentmanagerimpl agentmanag handler null seqa send seq an mgmtid ver flag com cloud agent api agentcontrolansw result true wait debug agent manag agentmanagerimpl agentmanag handler null seqa process seq cmd mgmtid ver flag com cloud agent api consoleproxyloadreportcommand proxyvmid loadinfo connect wait debug agent manag agentmanagerimpl agentmanag handler null seqa send seq an mgmtid ver flag com cloud agent api agentcontrolansw result true wait debug cloud server statscollector statscollector null vmstatscollector run.debug agent transport request statscollector null seq receiv an mgmtid ver flag getvmstatsansw debug cloud server statscollector statscollector null storagecollector run.debug agent transport request statscollector null seq receiv an mgmtid ver flag getstoragestatsansw debug agent transport request statscollector null seq receiv an mgmtid ver flag getstoragestatsansw trace agent log written moment click snapshot button cloudstack warn kvm resourc libvirtcomputingresourc agentrequest handler null unsupport command order restart instanc manual delet row tabl snapshot mysql databas correspond stuck snapshot.suggest fix proper explan issu.thank advanc.regard rohit.","stackoverflow_question","rhel"
"free space","","need free space dev sda mount.devic mount dev sdb home dev sdc var log.tri take time check directori.product machin run rhel.list folder belong dev sda mount devic free space.root myservernam filesystem size avail us mount dev sda dev mapper log root var log dev sda home dev sda boot tmpf dev shm tip free space appreci.","stackoverflow_question","rhel"
"error launch java applic headless linux redhat","","try launch java applic linux.follow stack trace.bunch googl instal packag loss.thought.java jar tacoma test jar prism error version major minor java lang reflect invocationtargetexcept sun reflect nativemethodaccessorimpl invok nativ method sun reflect nativemethodaccessorimpl invok nativemethodaccessorimpl java sun reflect delegatingmethodaccessorimpl invok delegatingmethodaccessorimpl java java lang reflect method invok method java com javafx main main launchapp main java com javafx main main main main java caus java lang runtimeexcept java lang unsatisfiedlinkerror project tacoma tacoma regress test jdk jre lib amd libglass libgio open share object file file directori com sun javafx quantum quantumtoolkit startup quantumtoolkit java com sun javafx applic platformimpl startup platformimpl java com sun javafx applic launcherimpl launchappl launcherimpl java com sun javafx applic launcherimpl access launcherimpl java com sun javafx applic launcherimpl run launcherimpl java java lang thread run thread java caus java lang unsatisfiedlinkerror project tacoma tacoma regress test jdk jre lib amd libglass libgio open share object file file directori java lang classload nativelibrari load nativ method java lang classload loadlibrari classload java java lang classload loadlibrari classload java java lang classload loadlibrari classload java java lang runtim load runtim java java lang load java com sun glass util nativelibload loadlibraryfullpath nativelibload java com sun glass util nativelibload loadlibraryintern nativelibload java com sun glass util nativelibload loadlibrari nativelibload java com sun glass applic loadnativelibrari applic java com sun glass applic loadnativelibrari applic java com sun glass gtk gtkplatformfactori run gtkplatformfactori java com sun glass gtk gtkplatformfactori run gtkplatformfactori java java secur accesscontrol doprivileg nativ method com sun glass gtk gtkplatformfactori gtkplatformfactori java java lang class fornam nativ method java lang class fornam class java com sun glass platformfactori getplatformfactori platformfactori java com sun glass applic run applic java com sun javafx quantum quantumtoolkit startup quantumtoolkit java.","stackoverflow_question","rhel"
"virtualhost django site dedic server multipl web site","","try run django web site dedic server multipl site folder structur look like home user www site site site mydjangosit com site site.php html web site cours need rune wonder configur httpd conf line work documentroot home user www mydjangosit com servernam mydjangosit wsgiscriptalia home user www mydjangosit com test wsgi order allow deni allow edit modifi httpd conf instead line virtualhost ad wsgiscriptalia home user www mydjangosit com test wsgi wsgipythonpath home user www mydjangosit com order deni allow allow final got django succ page work.congratul django power page.django page domain server.","stackoverflow_question","rhel"
"sybas red hat enterpris linux server releas santiago","","migrat red hat solari.previous solari connect sybas datasourc java pass interfac file locat jdbc librari.check sybas document list interfac file option unix window.know equival linux.know datasourc transfer connect isql connect databas.unfortun team instal softwar new machin unabl provid detail.summari know datasourc profil list specifi server connect.need inform.","stackoverflow_question","rhel"
"chang repositori rhel","","try chang repositori rhel allwai follow messag idea mean.load plugin product secur subscript manag regist red hat subscript manag.us subscript manag regist.retriev mirrorlist http mirror elrepo org mirror elrepo error timeout http mirror elrepo org mirror elrepo connect time http elrepo org linux elrepo repodata repomd xml errno timeout http elrepo org linux elrepo repodata repomd xml connect time try mirror.http mirror coreix net elrepo elrepo repodata repomd xml errno pycurl error fail connect network unreach try mirror.http mirror ventraip net elrepo elrepo repodata repomd xml errno pycurl error fail connect network unreach try mirror.error retriev repositori metadata repomd xml repositori elrepo.verifi path try.","stackoverflow_question","rhel"
"jdbc connect reset bit red hat enterpris linux server releas","","server come stuck get connect oralc min time.think establish connect jdbc quick get connect.follow link http commun oracl com messag ad djava secur egd file dev dev urandom resolv issu.follow solut.actual issu problem sun api redhat hardwar.happen red hat enterpris linux server releas tikanga.good tutori.","stackoverflow_question","rhel"
"rhel default repo yum repo","","fresh instal rhel.reason repo file yum repo default repo us instal packag.","stackoverflow_question","rhel"
"default color set rhel","","termin red hat enterpris linux run env return thing color.content color file dir color valu success find grep.file valu defin.ye know set content color valu wonder valu defin.","stackoverflow_question","rhel"
"compress directori convert soft hard link","","like compress directori.tar cvzf mydir tar mydir retain symlink portabl new.convert symlink.tri tar cvzfh man tar sai derefer don t dump symlink dump file point result error tar error exit delai previou error creat file call file rhel server.","stackoverflow_question","rhel"
"getimages work file contain latin special char php rhel","","set imag store local rhel server.mysql name file.problem htmlpdf creat pdf html gener php load imag special char              script throw error file read special char permiss.question mysql return nativ filenam im gen oto o jpg file store rhel.tell getimages read filenam.tri fopen work rawurlencod filenam throw load file error.allow url fopen work fine file special char.hope clear.thank.","stackoverflow_question","rhel"
